name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
gr_arisaka_clip_in_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/Arisaka/Foley/arisaka_clip_in.wav,,wpn_tesla,,foley,96,96,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,80,90,0.25,1,2d,loaded,nonlooping,,1,0,96,,wpn_fnt,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,foley,no,raw\sound\wawzmb\SFX/Weapon/Rifle/Arisaka/Foley/arisaka_clip_in.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Arisaka/Foley/arisaka_clip_in.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Arisaka/Foley/arisaka_clip_in.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Arisaka/Foley/arisaka_clip_in.wds,0,wpn_ww2,all
gr_arisaka_shell_in_plr,raw\sound\wawzmb\sfx\weapon\Rifle\Kar_98\Foley\round_in\round_in_00.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\sfx\weapon\Rifle\Kar_98\Foley\round_in\round_in_00.xm4,0,raw\sound\wawzmb\sfx\weapon\Rifle\Kar_98\Foley\round_in\round_in_00.mp3,0,raw\sound\wawzmb\sfx\weapon\Rifle\Kar_98\Foley\round_in\round_in_00.wav,0,raw\sound\wawzmb\sfx\weapon\Rifle\Kar_98\Foley\round_in\round_in_00.wds,0,wpn_ww2,all
# GEWEHR43
weap_g43_fire_plr,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.wav,,weap_g43,weap_g43_fire_plr_act,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.xm4,0,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.mp3,0,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.wav,0,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.wds,0,wpn_ww2,all
weap_g43_fire_plr_act,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_st_act.wav,wpn_rfl_shot_plr,no,no_bass_swt,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_st_act.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_st_act.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_st_act.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_st_act.wds,0,wpn_ww2,all
weap_g43_fire,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.wav,wpn_rfl_shot_npc,no,weap_g43_fire_add,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.xm4,0,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.mp3,0,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.wav,0,raw\sound\wpn\sniper\dragunov\plr\shot\shot_00.wds,0,wpn_ww2,all
weap_g43_fire_add,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_sup.wav,wpn_rfl_shot_npc,no,weap_g43_fire_act,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_sup.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_sup.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_sup.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_sup.wds,0,wpn_ww2,all
weap_g43_fire_act,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_act.wav,wpn_rfl_shot_npc,no,weap_g43_fire_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_act.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_act.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_act.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/Gewehr43/Fire/wpn_G43_mn_act.wds,0,wpn_ww2,all
weap_g43_fire_dist,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_rifle.wav,wpn_rfl_shot_npc,no,no_fire_npc_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_rifle.xm4,0,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_rifle.mp3,0,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_rifle.wav,0,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_rifle.wds,0,wpn_ww2,all
weap_g43_move_mn_l,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_left_mn.wav,wpn_rfl_shot_npc,no,no_fire_npc_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_left_mn.xm4,0,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_left_mn.mp3,0,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_left_mn.wav,0,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_left_mn.wds,0,wpn_ww2,all
weap_g43_move_mn_r,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_right_mn.wav,wpn_rfl_shot_npc,no,no_fire_npc_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_right_mn.xm4,0,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_right_mn.mp3,0,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_right_mn.wav,0,raw\sound\wawzmb\SFX\Weapon\Rifle\SVT40\fire\ring\svt_right_mn.wds,0,wpn_ww2,all
weap_g43_move_l,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.wav,wpn_rfl_shot_npc,no,no_fire_npc_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.xm4,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.mp3,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.wav,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.wds,0,wpn_ww2,all
weap_g43_move_r,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.wav,wpn_rfl_shot_npc,no,no_fire_npc_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.xm4,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.mp3,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.wav,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.wds,0,wpn_ww2,all
gr_g43_mag_in_plr,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_in.wav,wpn_all_reload_plr,weap_g43,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,yes,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_in.xm4,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_in.mp3,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_in.wav,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_in.wds,0,wpn_waw,all
gr_g43_mag_out_plr,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/GR_g43_mag_out.wav,wpn_all_reload_plr,weap_g43,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,yes,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/GR_g43_mag_out.xm4,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/GR_g43_mag_out.mp3,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/GR_g43_mag_out.wav,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/GR_g43_mag_out.wds,0,wpn_waw,all
gr_g43_tap_plr,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_contact.wav,wpn_all_reload_plr,weap_g43,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,yes,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_contact.xm4,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_contact.mp3,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_contact.wav,0,raw\sound\wawzmb\SFX/Weapon/rifle/Gewehr43/foley/gr_g43_mag_contact.wds,0,wpn_ww2,all
# M1CARBINE
weap_carbine_fire_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.wav,,weap_carbine,weap_carbine_fire_plr_act,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.wds,0,wpn_ww2,all
weap_carbine_fire_plr_act,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_act.wav,,weap_carbine,weap_carbine_move_plr_l,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_act.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_act.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_act.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_act.wds,0,wpn_ww2,all
weap_carbine_fire_lastshot_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/wpn_M1Carbine_st_f.wav,,weap_carbine,weap_carbine_fire_plr_act,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/wpn_M1Carbine_st_f.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/wpn_M1Carbine_st_f.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/wpn_M1Carbine_st_f.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/wpn_M1Carbine_st_f.wds,0,wpn_ww2,all
weap_carbine_fire_plr_sil,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.wav,wpn_smg_shot_plr,no,no_bass_swt,wpn_smg_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/wpn_m1carbine_st_f.wds,0,wpn_ww2,all
weap_carbine_move_plr_l,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,weap_carbine,weap_carbine_move_plr_r,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,front,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,ringoff_plr,outdoor,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wds,0,wpn_lmg,all
weap_carbine_move_plr_r,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,wpn_lmg_ring_plr,weap_carbine,shell_eject_rifle,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,front,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,ringoff_plr,outdoor,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wds,0,wpn_lmg,all
weap_m1carbine_reload_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.wds,0,wpn_ww2,all
weap_m1carbine_reload,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.wav,wpn_pickup_npc,char_human,,reload,90,92,100,150,1000,1000,default,default,allon,rdefault,2,reject,1,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/GR_m1carbine.wds,0,wpn_waw,all
gr_m1carbine_mag_out_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_out.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_out.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_out.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_out.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_out.wds,0,wpn_ww2,all
gr_m1carbine_futz_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_futz.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_futz.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_futz.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_futz.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_futz.wds,0,wpn_ww2,all
gr_m1carbine_mag_in_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_in.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_in.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_in.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_in.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_mag_in.wds,0,wpn_ww2,all
gr_m1carbine_tap_plr,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.xm4,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.mp3,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.wav,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.wds,0,wpn_ww2,all
gr_m1carbine_charge_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_charge.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_charge.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_charge.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_charge.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Foley/gr_m1carbine_charge.wds,0,wpn_ww2,all
weap_carbine_fire,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/act/wpn_carbine_act_mn_00.wav,wpn_rfl_shot_npc,no,no_fire_npc_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/act/wpn_carbine_act_mn_00.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/act/wpn_carbine_act_mn_00.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/act/wpn_carbine_act_mn_00.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/m1_carbine/Fire/act/wpn_carbine_act_mn_00.wds,0,wpn_ww2,all
